,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,marital_unknown,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_unknown,poutcome_nonexistent,poutcome_success
1586,1.0,1.0,1,6,5,-0.5816448527623368,5.114820501129629,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1587,1.0,0.0,1,6,5,0.8321671518245164,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1588,1.0,0.0,1,6,5,-0.3137048723661937,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1589,0.0,0.0,1,6,5,-2.6682876311179293,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1590,0.0,0.0,1,6,5,-0.9521642158347297,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1591,0.0,0.0,1,6,5,0.3878587228378949,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1592,1.0,1.0,1,6,5,-0.8630976170167494,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1593,0.0,0.0,1,6,5,1.7099055096282079,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1594,0.0,0.0,1,6,5,-0.2969406900068051,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1595,0.0,1.0,1,6,5,0.43869939512527556,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1596,1.0,0.0,1,6,5,-1.6618214130270548,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1597,0.0,0.0,1,6,5,0.28775525157465337,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1598,1.0,0.0,1,6,5,-2.2066617812242195,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1599,0.0,0.0,1,6,5,-0.33648040236574467,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1600,1.0,0.0,1,6,5,0.373289649299738,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1601,0.0,0.0,1,6,5,-0.10489643067552802,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1602,1.0,0.0,1,6,5,-0.6036664330504808,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1603,1.0,0.0,1,6,5,1.297154849767545,3.4933457470525373,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1604,0.0,0.0,1,6,5,0.6367011443053391,0.6557649274176278,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1605,0.0,0.0,1,6,5,1.096039637764444,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1606,1.0,0.0,1,6,5,1.9261402587736327,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1607,0.0,0.0,1,6,5,-1.2213156135285281,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1608,0.0,0.0,1,6,5,0.9871922824217151,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1609,0.0,0.0,1,6,5,-0.055265839655587894,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1610,1.0,0.0,1,6,5,-1.9121674343719972,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1611,1.0,0.0,1,6,5,-0.2749955790805012,1.8718709929754465,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1612,1.0,0.0,1,6,5,-1.1197113890987025,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
1613,0.5,0.5,1,6,5,-1.6417574306923775,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1614,0.0,0.0,1,6,5,0.5947489401122754,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1615,0.0,0.0,1,6,5,0.8321671518245164,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1616,0.0,0.0,1,6,5,0.652575051982745,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1617,0.0,0.0,1,6,5,-0.4519458430367119,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1618,0.0,0.0,1,6,5,0.22548761514548754,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1619,0.0,0.0,1,6,5,-3.0439830597618878,1.0611336159369007,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1620,1.0,0.0,1,6,5,2.4804716318039475,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1621,0.0,0.0,1,6,5,-1.304516257567476,1.4665023044561736,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1622,1.0,0.0,1,6,5,0.5460877598202962,1.0611336159369007,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1623,1.0,1.0,1,6,5,-0.4391780839935381,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1624,1.0,0.0,1,6,5,0.045527548285444114,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1625,0.0,1.0,1,6,5,-0.17164537021835177,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1626,0.5,0.5,1,6,5,-0.9418877711606288,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1627,0.0,0.0,1,6,5,1.539253484881078,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1628,0.0,1.0,1,6,5,-0.47795524411500184,2.682608370013992,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1629,0.0,0.0,1,6,5,1.7535311236287536,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1630,0.0,0.0,1,6,5,0.2521555515526408,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1631,1.0,0.0,1,6,5,-1.1197113890987025,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1632,0.0,0.0,1,6,5,-1.1949810612748801,1.0611336159369007,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1633,0.0,0.0,1,6,5,1.7057731888154501,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1634,1.0,0.0,1,6,5,0.2084706501402697,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1635,0.0,0.0,1,6,5,0.5682638888907903,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1636,0.0,1.0,1,6,5,-0.5744054618998334,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1637,1.0,0.0,1,6,5,0.3252664163003697,3.087977058533265,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1638,0.0,0.0,1,6,5,-1.3337772287181235,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1639,1.0,0.0,1,6,5,-2.3919322086946972,1.4665023044561736,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1640,0.0,0.0,1,6,5,1.858160077449228,2.682608370013992,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1641,0.0,1.0,1,6,5,-1.9922054588480709,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1642,1.0,0.0,1,6,5,1.0553772119680123,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1643,0.0,0.0,1,6,5,-1.2620946631804282,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1644,1.0,0.0,1,6,5,-0.3835643177469983,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.0307767388134044,1.0406725581419607,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1645,0.0,0.0,1,6,1,-1.2901850538540058,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1646,0.0,0.0,1,6,1,1.2598870277226288,6.330926566687448,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1647,1.0,0.0,1,6,1,-0.8350072263431707,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1648,0.0,0.0,1,6,1,-1.4765509855565766,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
1649,0.0,0.0,1,6,1,-0.2272294857386524,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1650,1.0,0.0,1,6,1,-0.25883167277118235,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1651,1.0,0.0,1,6,1,-1.6417574306923775,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
1652,0.0,1.0,1,6,1,-1.2760462211070491,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1653,0.5,0.5,1,6,1,-1.4106965914808602,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1654,0.0,0.0,1,6,1,-0.6111104726846031,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1655,0.0,0.0,1,6,1,1.5097465911897106,3.087977058533265,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1656,1.0,0.0,1,6,1,0.2084706501402697,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1657,0.0,1.0,1,6,1,-1.304516257567476,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1658,1.0,1.0,1,6,1,0.14117645205353277,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1659,1.0,1.0,1,6,1,-0.0775357436848976,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1660,0.0,0.0,1,6,1,1.3212871131660253,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1661,1.0,0.0,1,6,1,0.004695799335261152,0.2503962388983549,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1662,1.0,1.0,1,6,1,-0.5459354254394065,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1663,1.0,0.0,1,6,1,-1.6618214130270548,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1664,0.0,1.0,1,6,1,-2.049155934949395,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
1665,0.0,0.0,1,6,1,-0.9625419078991326,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1666,0.0,0.0,1,6,1,0.017112374046660404,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1667,0.0,0.0,1,6,1,1.3437117329367232,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1668,1.0,0.0,1,6,1,-1.2347339761897977,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1669,0.0,0.0,1,6,1,-1.4431092172886248,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1670,1.0,0.0,1,6,1,-0.3538911661081295,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1671,0.0,0.0,1,6,1,1.0781609529645761,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1672,0.0,0.0,1,6,1,-1.005106374748144,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1673,0.0,0.0,1,6,1,-1.2901850538540058,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1674,0.0,0.0,1,6,1,-1.4106965914808602,5.925557878168175,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1675,0.0,0.0,1,6,1,0.26848653332019085,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1676,0.0,0.0,1,6,1,-0.24819191337424762,-0.15497244962091797,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1677,1.0,1.0,1,6,1,-1.0608509809705313,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1678,0.0,0.0,1,6,1,-1.7461325761190096,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1679,0.0,1.0,1,6,1,-0.7986819982285359,-0.5603411381401908,999,-0.4418006408688985,1.0731077792132635,1.5479862046579145,-0.29473789509606263,1.027597068130786,1.0406725581419607,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
